Episode,Epsilon,Total_Reward,Barracks,TechLabs,Marauders,End_Loop,Reason,Is_Bottom_Right
76,0.928,0,0,0,0,20160,Done,False
77,0.927,200,0,0,0,20160,Done,False
78,0.926,50,0,0,0,20160,Done,False
79,0.925,0,0,0,0,20160,Done,False
80,0.924,100,0,0,0,20160,Done,False
81,0.923,50,0,0,0,20160,Done,False
82,0.922,50,0,0,0,20160,Done,False
83,0.921,200,0,0,0,20160,Done,False
84,0.920,0,0,0,0,20160,Done,False
85,0.919,50,0,0,0,20160,Done,False
86,0.918,0,0,0,0,20160,Done,False
87,0.918,100,0,0,0,20160,Done,False
88,0.917,100,0,0,0,20160,Done,False
89,0.916,0,0,0,0,20160,Done,False
90,0.915,50,0,0,0,20160,Done,False
91,0.914,0,0,0,0,20160,Done,False
92,0.913,200,0,0,0,20160,Done,False
93,0.912,100,0,0,0,20160,Done,False
94,0.911,200,0,0,0,20160,Done,False
95,0.910,0,0,0,0,20160,Done,False
96,0.909,0,0,0,0,20160,Done,False
97,0.908,100,0,0,0,20160,Done,False
98,0.908,0,0,0,0,20160,Done,False
99,0.907,0,0,0,0,20160,Done,False
100,0.906,100,0,0,0,20160,Done,False
101,0.905,100,0,0,0,20160,Done,False
102,0.904,50,0,0,0,20160,Done,False
103,0.903,0,0,0,0,20160,Done,False
104,0.902,0,0,0,0,20160,Done,False
105,0.901,50,0,0,0,20160,Done,False
106,0.900,200,0,0,0,20160,Done,False
107,0.899,200,0,0,0,20160,Done,False
108,0.898,50,0,0,0,20160,Done,False
109,0.898,0,0,0,0,20160,Done,False
110,0.897,0,0,0,0,20160,Done,False
111,0.896,0,0,0,0,20160,Done,False
112,0.895,50,0,0,0,20160,Done,False
113,0.894,50,0,0,0,20160,Done,False
114,0.893,0,0,0,0,20160,Done,False
115,0.892,100,0,0,0,20160,Done,False
116,0.891,50,0,0,0,20160,Done,False
117,0.890,100,0,0,0,20160,Done,False
118,0.890,100,0,0,0,20160,Done,False
119,0.889,200,0,0,0,20160,Done,False
120,0.888,150,0,0,0,20160,Done,False
121,0.887,100,0,0,0,20160,Done,False
122,0.886,50,0,0,0,20160,Done,False
123,0.885,150,0,0,0,20160,Done,False
124,0.884,0,0,0,0,20160,Done,False
125,0.883,200,0,0,0,20160,Done,False
126,0.882,100,0,0,0,20160,Done,False
127,0.882,0,0,0,0,20160,Done,False
128,0.881,100,0,0,0,20160,Done,False
129,0.880,0,0,0,0,20160,Done,False
130,0.879,0,0,0,0,20160,Done,False
131,0.878,0,0,0,0,20160,Done,False
132,0.877,100,0,0,0,20160,Done,False
133,0.876,200,0,0,0,20160,Done,False
134,0.875,0,0,0,0,20160,Done,False
135,0.875,0,0,0,0,20160,Done,False
136,0.874,100,0,0,0,20160,Done,False
137,0.873,0,0,0,0,20160,Done,False
138,0.872,100,0,0,0,20160,Done,False
139,0.871,50,0,0,0,20160,Done,False
140,0.870,50,0,0,0,20160,Done,False
141,0.869,100,0,0,0,20160,Done,False
142,0.868,0,0,0,0,20160,Done,False
143,0.868,100,0,0,0,20160,Done,False
144,0.867,50,0,0,0,20160,Done,False
145,0.866,0,0,0,0,20160,Done,False
146,0.865,0,0,0,0,20160,Done,False
147,0.864,0,0,0,0,20160,Done,False
148,0.863,200,0,0,0,20160,Done,False
149,0.862,0,0,0,0,20160,Done,False
150,0.862,100,0,0,0,20160,Done,False
151,0.861,100,0,0,0,20160,Done,False
152,0.860,50,0,0,0,20160,Done,False
153,0.859,50,0,0,0,20160,Done,False
154,0.858,0,0,0,0,20160,Done,False
155,0.857,200,0,0,0,20160,Done,False
156,0.856,100,0,0,0,20160,Done,False
157,0.855,200,0,0,0,20160,Done,False
158,0.855,100,0,0,0,20160,Done,False
159,0.854,100,0,0,0,20160,Done,False
160,0.853,50,0,0,0,20160,Done,False
161,0.852,100,0,0,0,20160,Done,False
162,0.851,0,0,0,0,20160,Done,False
163,0.850,100,0,0,0,20160,Done,False
164,0.850,50,0,0,0,20160,Done,False
165,0.849,100,0,0,0,20160,Done,False
166,0.848,0,0,0,0,20160,Done,False
167,0.847,0,0,0,0,20160,Done,False
168,0.846,0,0,0,0,20160,Done,False
169,0.845,0,0,0,0,20160,Done,False
170,0.844,0,0,0,0,20160,Done,False
171,0.844,100,0,0,0,20160,Done,False
172,0.843,200,0,0,0,20160,Done,False
173,0.842,100,0,0,0,20160,Done,False
174,0.841,200,0,0,0,20160,Done,False
175,0.840,0,0,0,0,20160,Done,False
176,0.839,100,0,0,0,20160,Done,False
177,0.839,0,0,0,0,20160,Done,False
178,0.838,200,0,0,0,20160,Done,False
179,0.837,200,0,0,0,20160,Done,False
180,0.836,100,0,0,0,20160,Done,False
181,0.835,50,0,0,0,20160,Done,False
182,0.834,0,0,0,0,20160,Done,False
183,0.834,0,0,0,0,20160,Done,False
184,0.833,0,0,0,0,20160,Done,False
185,0.832,200,0,0,0,20160,Done,False
186,0.831,50,0,0,0,20160,Done,False
187,0.830,100,0,0,0,20160,Done,False
188,0.829,50,0,0,0,20160,Done,False
189,0.829,50,0,0,0,20160,Done,False
190,0.828,50,0,0,0,20160,Done,False
191,0.827,200,0,0,0,20160,Done,False
192,0.826,0,0,0,0,20160,Done,False
193,0.825,100,0,0,0,20160,Done,False
194,0.824,0,0,0,0,20160,Done,False
195,0.824,50,0,0,0,20160,Done,False
196,0.823,100,0,0,0,20160,Done,False
197,0.822,0,0,0,0,20160,Done,False
198,0.821,100,0,0,0,20160,Done,False
199,0.820,100,0,0,0,20160,Done,False
200,0.819,50,0,0,0,20160,Done,False
201,0.819,0,0,0,0,20160,Done,False
202,0.818,150,0,0,0,20160,Done,False
203,0.817,0,0,0,0,20160,Done,False
204,0.816,0,0,0,0,20160,Done,False
205,0.815,200,0,0,0,20160,Done,False
206,0.815,50,0,0,0,20160,Done,False
207,0.814,200,0,0,0,20160,Done,False
208,0.813,100,0,0,0,20160,Done,False
209,0.812,100,0,0,0,20160,Done,False
210,0.811,0,0,0,0,20160,Done,False
211,0.810,0,0,0,0,20160,Done,False
212,0.810,100,0,0,0,20160,Done,False
213,0.809,50,0,0,0,20160,Done,False
214,0.808,0,0,0,0,20160,Done,False
215,0.807,0,0,0,0,20160,Done,False
216,0.806,0,0,0,0,20160,Done,False
217,0.806,100,0,0,0,20160,Done,False
218,0.805,100,0,0,0,20160,Done,False
219,0.804,200,0,0,0,20160,Done,False
220,0.803,100,0,0,0,20160,Done,False
221,0.802,100,0,0,0,20160,Done,False
222,0.802,0,0,0,0,20160,Done,False
223,0.801,0,0,0,0,20160,Done,False
224,0.800,0,0,0,0,20160,Done,False
225,0.799,0,0,0,0,20160,Done,False
226,0.798,0,0,0,0,20160,Done,False
227,0.798,0,0,0,0,20160,Done,False
228,0.797,50,0,0,0,20160,Done,False
229,0.796,100,0,0,0,20160,Done,False
230,0.795,100,0,0,0,20160,Done,False
231,0.794,0,0,0,0,20160,Done,False
232,0.794,100,0,0,0,20160,Done,False
233,0.793,100,0,0,0,20160,Done,False
234,0.792,0,0,0,0,20160,Done,False
235,0.791,100,0,0,0,20160,Done,False
236,0.790,50,0,0,0,20160,Done,False
237,0.790,100,0,0,0,20160,Done,False
238,0.789,50,0,0,0,20160,Done,False
239,0.788,0,0,0,0,20160,Done,False
240,0.787,100,0,0,0,20160,Done,False
241,0.787,50,0,0,0,20160,Done,False
242,0.786,0,0,0,0,20160,Done,False
243,0.785,100,0,0,0,20160,Done,False
244,0.784,100,0,0,0,20160,Done,False
245,0.783,100,0,0,0,20160,Done,False
246,0.783,50,0,0,0,20160,Done,False
247,0.782,0,0,0,0,20160,Done,False
248,0.781,0,0,0,0,20160,Done,False
249,0.780,50,0,0,0,20160,Done,False
250,0.779,100,0,0,0,20160,Done,False
251,0.779,200,0,0,0,20160,Done,False
252,0.778,100,0,0,0,20160,Done,False
253,0.777,100,0,0,0,20160,Done,False
254,0.776,0,0,0,0,20160,Done,False
255,0.776,200,0,0,0,20160,Done,False
256,0.775,200,0,0,0,20160,Done,False
257,0.774,100,0,0,0,20160,Done,False
258,0.773,150,0,0,0,20160,Done,False
259,0.772,0,0,0,0,20160,Done,False
260,0.772,0,0,0,0,20160,Done,False
261,0.771,100,0,0,0,20160,Done,False
262,0.770,50,0,0,0,20160,Done,False
263,0.769,100,0,0,0,20160,Done,False
264,0.769,100,0,0,0,20160,Done,False
265,0.768,100,0,0,0,20160,Done,False
266,0.767,100,0,0,0,20160,Done,False
267,0.766,0,0,0,0,20160,Done,False
268,0.766,0,0,0,0,20160,Done,False
269,0.765,200,0,0,0,20160,Done,False
270,0.764,200,0,0,0,20160,Done,False
271,0.763,50,0,0,0,20160,Done,False
272,0.763,0,0,0,0,20160,Done,False
273,0.762,0,0,0,0,20160,Done,False
274,0.761,50,0,0,0,20160,Done,False
275,0.760,100,0,0,0,20160,Done,False
276,0.759,100,0,0,0,20160,Done,False
277,0.759,100,0,0,0,20160,Done,False
278,0.758,200,0,0,0,20160,Done,False
279,0.757,100,0,0,0,20160,Done,False
280,0.756,0,0,0,0,20160,Done,False
281,0.756,100,0,0,0,20160,Done,False
282,0.755,0,0,0,0,20160,Done,False
283,0.754,400,0,0,0,20160,Done,False
284,0.753,100,0,0,0,20160,Done,False
285,0.753,50,0,0,0,20160,Done,False
286,0.752,50,0,0,0,20160,Done,False
287,0.751,0,0,0,0,20160,Done,False
288,0.750,50,0,0,0,20160,Done,False
289,0.750,100,0,0,0,20160,Done,False
290,0.749,200,0,0,0,20160,Done,False
291,0.748,50,0,0,0,20160,Done,False
292,0.747,50,0,0,0,20160,Done,False
293,0.747,100,0,0,0,20160,Done,False
294,0.746,50,0,0,0,20160,Done,False
295,0.745,0,0,0,0,20160,Done,False
296,0.744,0,0,0,0,20160,Done,False
297,0.744,0,0,0,0,20160,Done,False
298,0.743,0,0,0,0,20160,Done,False
299,0.742,100,0,0,0,20160,Done,False
300,0.741,50,0,0,0,20160,Done,False
301,0.741,0,0,0,0,20160,Done,False
302,0.740,200,0,0,0,20160,Done,False
303,0.739,200,0,0,0,20160,Done,False
304,0.738,200,0,0,0,20160,Done,False
305,0.738,100,0,0,0,20160,Done,False
306,0.737,0,0,0,0,20160,Done,False
307,0.736,100,0,0,0,20160,Done,False
308,0.736,50,0,0,0,20160,Done,False
309,0.735,200,0,0,0,20160,Done,False
310,0.734,200,0,0,0,20160,Done,False
311,0.733,0,0,0,0,20160,Done,False
312,0.733,200,0,0,0,20160,Done,False
313,0.732,100,0,0,0,20160,Done,False
314,0.731,0,0,0,0,20160,Done,False
315,0.730,0,0,0,0,20160,Done,False
316,0.730,200,0,0,0,20160,Done,False
317,0.729,100,0,0,0,20160,Done,False
318,0.728,0,0,0,0,20160,Done,False
319,0.727,200,0,0,0,20160,Done,False
320,0.727,0,0,0,0,20160,Done,False
321,0.726,50,0,0,0,20160,Done,False
322,0.725,100,0,0,0,20160,Done,False
323,0.725,100,0,0,0,20160,Done,False
324,0.724,50,0,0,0,20160,Done,False
325,0.723,50,0,0,0,20160,Done,False
326,0.722,100,0,0,0,20160,Done,False
327,0.722,100,0,0,0,20160,Done,False
328,0.721,100,0,0,0,20160,Done,False
329,0.720,100,0,0,0,20160,Done,False
330,0.720,50,0,0,0,20160,Done,False
331,0.719,100,0,0,0,20160,Done,False
332,0.718,100,0,0,0,20160,Done,False
333,0.717,50,0,0,0,20160,Done,False
334,0.717,0,0,0,0,20160,Done,False
335,0.716,100,0,0,0,20160,Done,False
336,0.715,100,0,0,0,20160,Done,False
337,0.715,0,0,0,0,20160,Done,False
338,0.714,0,0,0,0,20160,Done,False
339,0.713,0,0,0,0,20160,Done,False
340,0.712,0,0,0,0,20160,Done,False
341,0.712,0,0,0,0,20160,Done,False
342,0.711,0,0,0,0,20160,Done,False
343,0.710,0,0,0,0,20160,Done,False
344,0.710,100,0,0,0,20160,Done,False
345,0.709,100,0,0,0,20160,Done,False
346,0.708,50,0,0,0,20160,Done,False
347,0.707,100,0,0,0,20160,Done,False
348,0.707,0,0,0,0,20160,Done,False
349,0.706,200,0,0,0,20160,Done,False
350,0.705,0,0,0,0,20160,Done,False
351,0.705,0,0,0,0,20160,Done,False
352,0.704,50,0,0,0,20160,Done,False
353,0.703,200,0,0,0,20160,Done,False
354,0.702,0,0,0,0,20160,Done,False
355,0.702,0,0,0,0,20160,Done,False
356,0.701,150,0,0,0,20160,Done,False
357,0.700,100,0,0,0,20160,Done,False
358,0.700,50,0,0,0,20160,Done,False
359,0.699,0,0,0,0,20160,Done,False
360,0.698,50,0,0,0,20160,Done,False
361,0.698,0,0,0,0,20160,Done,False
362,0.697,200,0,0,0,20160,Done,False
363,0.696,0,0,0,0,20160,Done,False
364,0.695,0,0,0,0,20160,Done,False
365,0.695,0,0,0,0,20160,Done,False
366,0.694,0,0,0,0,20160,Done,False
367,0.693,200,0,0,0,20160,Done,False
368,0.693,50,0,0,0,20160,Done,False
369,0.692,100,0,0,0,20160,Done,False
370,0.691,50,0,0,0,20160,Done,False
371,0.691,50,0,0,0,20160,Done,False
372,0.690,100,0,0,0,20160,Done,False
373,0.689,100,0,0,0,20160,Done,False
374,0.689,200,0,0,0,20160,Done,False
375,0.688,100,0,0,0,20160,Done,False
376,0.687,50,0,0,0,20160,Done,False
377,0.686,200,0,0,0,20160,Done,False
378,0.686,100,0,0,0,20160,Done,False
379,0.685,100,0,0,0,20160,Done,False
380,0.684,0,0,0,0,20160,Done,False
381,0.684,100,0,0,0,20160,Done,False
382,0.683,200,0,0,0,20160,Done,False
383,0.682,0,0,0,0,20160,Done,False
384,0.682,100,0,0,0,20160,Done,False
385,0.681,50,0,0,0,20160,Done,False
386,0.680,200,0,0,0,20160,Done,False
387,0.680,200,0,0,0,20160,Done,False
388,0.679,100,0,0,0,20160,Done,False
389,0.678,200,0,0,0,20160,Done,False
390,0.678,100,0,0,0,20160,Done,False
391,0.677,50,0,0,0,20160,Done,False
392,0.676,0,0,0,0,20160,Done,False
393,0.676,100,0,0,0,20160,Done,False
394,0.675,200,0,0,0,20160,Done,False
395,0.674,0,0,0,0,20160,Done,False
396,0.674,50,0,0,0,20160,Done,False
397,0.673,0,0,0,0,20160,Done,False
398,0.672,100,0,0,0,20160,Done,False
399,0.672,0,0,0,0,20160,Done,False
400,0.671,200,0,0,0,20160,Done,False
401,0.670,100,0,0,0,20160,Done,False
402,0.670,0,0,0,0,20160,Done,False
403,0.669,50,0,0,0,20160,Done,False
404,0.668,100,0,0,0,20160,Done,False
405,0.668,0,0,0,0,20160,Done,False
406,0.667,0,0,0,0,20160,Done,False
407,0.666,0,0,0,0,20160,Done,False
408,0.666,100,0,0,0,20160,Done,False
409,0.665,200,0,0,0,20160,Done,False
410,0.664,0,0,0,0,20160,Done,False
411,0.664,0,0,0,0,20160,Done,False
412,0.663,100,0,0,0,20160,Done,False
413,0.662,200,0,0,0,20160,Done,False
414,0.662,0,0,0,0,20160,Done,False
415,0.661,0,0,0,0,20160,Done,False
416,0.660,0,0,0,0,20160,Done,False
417,0.660,0,0,0,0,20160,Done,False
418,0.659,200,0,0,0,20160,Done,False
419,0.658,400,0,0,0,20160,Done,False
420,0.658,0,0,0,0,20160,Done,False
421,0.657,50,0,0,0,20160,Done,False
422,0.656,0,0,0,0,20160,Done,False
423,0.656,200,0,0,0,20160,Done,False
424,0.655,100,0,0,0,20160,Done,False
425,0.654,100,0,0,0,20160,Done,False
426,0.654,100,0,0,0,20160,Done,False
427,0.653,50,0,0,0,20160,Done,False
428,0.652,0,0,0,0,20160,Done,False
429,0.652,50,0,0,0,20160,Done,False
430,0.651,200,0,0,0,20160,Done,False
431,0.650,50,0,0,0,20160,Done,False
432,0.650,100,0,0,0,20160,Done,False
433,0.649,100,0,0,0,20160,Done,False
434,0.648,200,0,0,0,20160,Done,False
435,0.648,100,0,0,0,20160,Done,False
436,0.647,400,0,0,0,20160,Done,False
437,0.646,0,0,0,0,20160,Done,False
438,0.646,0,0,0,0,20160,Done,False
439,0.645,0,0,0,0,20160,Done,False
440,0.645,50,0,0,0,20160,Done,False
441,0.644,0,0,0,0,20160,Done,False
442,0.643,50,0,0,0,20160,Done,False
443,0.643,0,0,0,0,20160,Done,False
444,0.642,0,0,0,0,20160,Done,False
445,0.641,0,0,0,0,20160,Done,False
446,0.641,50,0,0,0,20160,Done,False
447,0.640,100,0,0,0,20160,Done,False
448,0.639,0,0,0,0,20160,Done,False
449,0.639,100,0,0,0,20160,Done,False
450,0.638,200,0,0,0,20160,Done,False
451,0.637,100,0,0,0,20160,Done,False
452,0.637,100,0,0,0,20160,Done,False
453,0.636,100,0,0,0,20160,Done,False
454,0.636,100,0,0,0,20160,Done,False
455,0.635,50,0,0,0,20160,Done,False
456,0.634,200,0,0,0,20160,Done,False
457,0.634,0,0,0,0,20160,Done,False
458,0.633,100,0,0,0,20160,Done,False
459,0.632,200,0,0,0,20160,Done,False
460,0.632,100,0,0,0,20160,Done,False
461,0.631,50,0,0,0,20160,Done,False
462,0.631,50,0,0,0,20160,Done,False
463,0.630,100,0,0,0,20160,Done,False
464,0.629,100,0,0,0,20160,Done,False
465,0.629,100,0,0,0,20160,Done,False
466,0.628,200,0,0,0,20160,Done,False
467,0.627,200,0,0,0,20160,Done,False
468,0.627,100,0,0,0,20160,Done,False
469,0.626,0,0,0,0,20160,Done,False
470,0.625,200,0,0,0,20160,Done,False
471,0.625,100,0,0,0,20160,Done,False
472,0.624,0,0,0,0,20160,Done,False
473,0.624,200,0,0,0,20160,Done,False
474,0.623,50,0,0,0,20160,Done,False
475,0.622,50,0,0,0,20160,Done,False
476,0.622,100,0,0,0,20160,Done,False
477,0.621,200,0,0,0,20160,Done,False
478,0.620,200,0,0,0,20160,Done,False
479,0.620,0,0,0,0,20160,Done,False
480,0.619,50,0,0,0,20160,Done,False
481,0.619,50,0,0,0,20160,Done,False
482,0.618,0,0,0,0,20160,Done,False
483,0.617,0,0,0,0,20160,Done,False
484,0.617,50,0,0,0,20160,Done,False
485,0.616,0,0,0,0,20160,Done,False
486,0.616,100,0,0,0,20160,Done,False
487,0.615,100,0,0,0,20160,Done,False
488,0.614,0,0,0,0,20160,Done,False
489,0.614,50,0,0,0,20160,Done,False
490,0.613,100,0,0,0,20160,Done,False
491,0.612,100,0,0,0,20160,Done,False
492,0.612,0,0,0,0,20160,Done,False
493,0.611,100,0,0,0,20160,Done,False
494,0.611,200,0,0,0,20160,Done,False
495,0.610,50,0,0,0,20160,Done,False
496,0.609,100,0,0,0,20160,Done,False
497,0.609,100,0,0,0,20160,Done,False
498,0.608,50,0,0,0,20160,Done,False
499,0.608,50,0,0,0,20160,Done,False
500,0.607,200,0,0,0,20160,Done,False
501,0.606,50,0,0,0,20160,Done,False
502,0.606,100,0,0,0,20160,Done,False
503,0.605,100,0,0,0,20160,Done,False
504,0.605,50,0,0,0,20160,Done,False
505,0.604,0,0,0,0,20160,Done,False
506,0.603,100,0,0,0,20160,Done,False
507,0.603,50,0,0,0,20160,Done,False
508,0.602,0,0,0,0,20160,Done,False
509,0.602,100,0,0,0,20160,Done,False
510,0.601,0,0,0,0,20160,Done,False
511,0.600,100,0,0,0,20160,Done,False
512,0.600,200,0,0,0,20160,Done,False
513,0.599,100,0,0,0,20160,Done,False
514,0.599,0,0,0,0,20160,Done,False
515,0.598,0,0,0,0,20160,Done,False
516,0.597,100,0,0,0,20160,Done,False
517,0.597,50,0,0,0,20160,Done,False
518,0.596,0,0,0,0,20160,Done,False
519,0.596,0,0,0,0,20160,Done,False
520,0.595,50,0,0,0,20160,Done,False
521,0.594,50,0,0,0,20160,Done,False
522,0.594,200,0,0,0,20160,Done,False
523,0.593,150,0,0,0,20160,Done,False
524,0.593,0,0,0,0,20160,Done,False
525,0.592,50,0,0,0,20160,Done,False
526,0.591,50,0,0,0,20160,Done,False
527,0.591,0,0,0,0,20160,Done,False
528,0.590,100,0,0,0,20160,Done,False
529,0.590,150,0,0,0,20160,Done,False
530,0.589,0,0,0,0,20160,Done,False
531,0.588,50,0,0,0,20160,Done,False
532,0.588,150,0,0,0,20160,Done,False
533,0.587,200,0,0,0,20160,Done,False
534,0.587,0,0,0,0,20160,Done,False
535,0.586,100,0,0,0,20160,Done,False
536,0.586,50,0,0,0,20160,Done,False
537,0.585,200,0,0,0,20160,Done,False
538,0.584,200,0,0,0,20160,Done,False
539,0.584,0,0,0,0,20160,Done,False
540,0.583,100,0,0,0,20160,Done,False
541,0.583,0,0,0,0,20160,Done,False
542,0.582,100,0,0,0,20160,Done,False
543,0.581,100,0,0,0,20160,Done,False
544,0.581,0,0,0,0,20160,Done,False
545,0.580,100,0,0,0,20160,Done,False
546,0.580,50,0,0,0,20160,Done,False
547,0.579,0,0,0,0,20160,Done,False
548,0.579,100,0,0,0,20160,Done,False
549,0.578,100,0,0,0,20160,Done,False
550,0.577,50,0,0,0,20160,Done,False
551,0.577,0,0,0,0,20160,Done,False
552,0.576,0,0,0,0,20160,Done,False
553,0.576,0,0,0,0,20160,Done,False
554,0.575,0,0,0,0,20160,Done,False
555,0.574,200,0,0,0,20160,Done,False
556,0.574,100,0,0,0,20160,Done,False
557,0.573,100,0,0,0,20160,Done,False
558,0.573,400,0,0,0,20160,Done,False
559,0.572,0,0,0,0,20160,Done,False
560,0.572,100,0,0,0,20160,Done,False
561,0.571,100,0,0,0,20160,Done,False
562,0.570,50,0,0,0,20160,Done,False
563,0.570,0,0,0,0,20160,Done,False
564,0.569,100,0,0,0,20160,Done,False
565,0.569,100,0,0,0,20160,Done,False
566,0.568,50,0,0,0,20160,Done,False
567,0.568,0,0,0,0,20160,Done,False
568,0.567,100,0,0,0,20160,Done,False
569,0.566,0,0,0,0,20160,Done,False
570,0.566,200,0,0,0,20160,Done,False
571,0.565,150,0,0,0,20160,Done,False
572,0.565,0,0,0,0,20160,Done,False
573,0.564,0,0,0,0,20160,Done,False
574,0.564,0,0,0,0,20160,Done,False
575,0.563,100,0,0,0,20160,Done,False
576,0.563,0,0,0,0,20160,Done,False
577,0.562,0,0,0,0,20160,Done,False
578,0.561,100,0,0,0,20160,Done,False
579,0.561,0,0,0,0,20160,Done,False
580,0.560,50,0,0,0,20160,Done,False
581,0.560,0,0,0,0,20160,Done,False
582,0.559,50,0,0,0,20160,Done,False
583,0.559,50,0,0,0,20160,Done,False
584,0.558,100,0,0,0,20160,Done,False
585,0.558,200,0,0,0,20160,Done,False
586,0.557,0,0,0,0,20160,Done,False
587,0.556,50,0,0,0,20160,Done,False
588,0.556,0,0,0,0,20160,Done,False
589,0.555,100,0,0,0,20160,Done,False
590,0.555,50,0,0,0,20160,Done,False
591,0.554,100,0,0,0,20160,Done,False
592,0.554,0,0,0,0,20160,Done,False
593,0.553,0,0,0,0,20160,Done,False
594,0.553,50,0,0,0,20160,Done,False
595,0.552,50,0,0,0,20160,Done,False
596,0.551,200,0,0,0,20160,Done,False
597,0.551,100,0,0,0,20160,Done,False
598,0.550,200,0,0,0,20160,Done,False
599,0.550,100,0,0,0,20160,Done,False
600,0.549,0,0,0,0,20160,Done,False
601,0.549,50,0,0,0,20160,Done,False
602,0.548,0,0,0,0,20160,Done,False
603,0.548,200,0,0,0,20160,Done,False
604,0.547,50,0,0,0,20160,Done,False
605,0.546,100,0,0,0,20160,Done,False
606,0.546,50,0,0,0,20160,Done,False
607,0.545,0,0,0,0,20160,Done,False
608,0.545,50,0,0,0,20160,Done,False
609,0.544,200,0,0,0,20160,Done,False
610,0.544,0,0,0,0,20160,Done,False
611,0.543,100,0,0,0,20160,Done,False
612,0.543,0,0,0,0,20160,Done,False
613,0.542,200,0,0,0,20160,Done,False
614,0.542,0,0,0,0,20160,Done,False
615,0.541,200,0,0,0,20160,Done,False
616,0.540,50,0,0,0,20160,Done,False
617,0.540,50,0,0,0,20160,Done,False
618,0.539,100,0,0,0,20160,Done,False
619,0.539,0,0,0,0,20160,Done,False
620,0.538,0,0,0,0,20160,Done,False
621,0.538,0,0,0,0,20160,Done,False
622,0.537,0,0,0,0,20160,Done,False
623,0.537,100,0,0,0,20160,Done,False
624,0.536,0,0,0,0,20160,Done,False
625,0.536,100,0,0,0,20160,Done,False
626,0.535,0,0,0,0,20160,Done,False
627,0.535,100,0,0,0,20160,Done,False
628,0.534,0,0,0,0,20160,Done,False
629,0.533,100,0,0,0,20160,Done,False
630,0.533,0,0,0,0,20160,Done,False
631,0.532,100,0,0,0,20160,Done,False
